REWARDS COMPUTED TO BLOCK: 18010891
address, credit_account_miner, early_community_member, early_liquidity_provider, early_credit_account_user, cider_participants, early_gear_lps, pool ddai, pool dusdc, pool dweth, pool dwbtc, pool dwsteth, pool dfrax, cm dai, cm usdc, cm weth, cm wbtc, cm wsteth, cm frax, total, claimed, to pay
0x9c6d8aecafc9155a1202c7b686e4b3f17e6e5835, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 107
0x99ae96d1ba5d95abdfd9176949a210a622dd2f46, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0x7e0e4552d4ed7f4b8ba95d98f858a0e356220c0b, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0x51adc278a38881780549af91f2e60a1a5ab9966a, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0xcc52f72c0813e1ada3e4acacd57d7ffeca3620ec, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 32
0x850025c79888ebb55f2ecbcf94f72c6626360099, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0xe8b65b125afd293cdb2b496c4035ebf63e4d56a9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6
0xbb79893f1ffabc81364a1965676643f8fed01f99, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0xc935b59c7f810cec91e46b45f03a4ac4cc0e915e, 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 178
0xac236ea8ed1c73a83b5a10d17988028fec528f59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x8597a0b35495b7750072aa05c1033f0d2c9bfc89, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0x87ffde630ab5c93e4acd3938d618e66357f9bf65, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0xb03f4ef7149d9eda03ca8dc99cd4a010d6ee5aeb, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0x2649bb086552825ced34545388dbc40f6c51fea0, 0, 0, 0, 0, 0, 0, 0, 0, 2280, 4418, 0, 0, 0, 0, 0, 0, 0, 0, 6698, 0, 6698
0x7648ac57cffdc3a62459341306f3c36c3b70bd4e, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5
0x780701198a234052292f1f7c03aa4787be39e740, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5
0x60d90a2fd9afcf1eda3ecad19adfd8332dc0198d, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x115ff71b91d2679ccea6aa55ac8e6721e4417d35, 0, 0, 0, 0, 0, 0, 0, 0, 684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 684, 683, 1
0xb4c2e70f7b0e6175512aa5482d684a05a3935291, 0, 0, 0, 0, 0, 0, 0, 0, 29853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29853, 0, 29853
0x82bb555b26b94872e2a5de76b00c8281d98948ac, 0, 0, 0, 0, 0, 0, 0, 0, 988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 988, 0, 988
0xd94a9c87491e950dbc84152ecc8eb38b6d84377d, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0x758259c6cd83a2ac9a5b4a37d91dc6b615e797a2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xeaebb93045ead42bfbb0dc3e6e0cfccd4c723de0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5
0xe3de117345f832f8c9c4a1fb070ee91234dff91f, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5
0x05612170a8d3a88a515121893f1083ead5b75a04, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 24
0xf87acaec6a9fe096e33592dbaaefb5c096ef5668, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0x49d1978dce1a788a0e33ac59c004e5fee4093e95, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0x1b21d9f9ffcf8c5455259f60fd76092a1a558403, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5
0xf7a37305c9dce3130cd4e30ca3ee4d724d43eadc, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0x7230d59f056160b5bd420711f58765c2f34f51ba, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0xdb2135dfde06a81f47c27f70f004aaaa858cb7d6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0x93b5daea8e630ee2d3408cf52263ce809ea8b6fa, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 33
0x890aff2435f1e709cfd84ae1193ce1a878e3f877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x9234a405b420a746eaa6631f80c8df3c86629505, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0x465d5ca6210cecfccad803d68e09f4035652dfd9, 0, 0, 0, 0, 0, 0, 0, 0, 43672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43672, 0, 43672
0x7f09aec7fa6664beaaa4950d4d27401b3eda8ab3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0x8ab1882333e36f4787876699288eb55fb3c2bb82, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0xbb5425dc9dc7510d2cd148cb01839ea281bbe1e2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5
0x6b76d661278cf1d0fcba72499fde37abaef808ae, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xba3573d27af5abb6d79a43d4536601d9acad03c4, 0, 0, 0, 0, 0, 0, 0, 0, 2229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2229, 2036, 193
0x0bc8156fe0e9966828ef4c0ffec5279db8648a88, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0x445cc8ed94673e7efa66d1638e447ddc706bc446, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5
0x2b749d044e42cf7974a3d7dac16b39b5d88fe0ce, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0xc12892b7ba5d2aa9c980571bf3d5cd5a5d57417e, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0x7ebbe8c7a628849f4305780177a0a6cf69b6362c, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0x939af40080104326e04119eb45dc07ec3e54b96c, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x7707968a053bbb29548dc727b1ea799f17f81fc4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0x3dce2c0cf484eff75b6d33d6e34c106f3b4e84f8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xf1de21c0839f5dcd02e98785194cf1b3b47cd1f8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x4847a8135998767b984ace67a0db76465d7aab69, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
0x486f3e06fac62a6ef16fae6ce0dadb00ae8ae6b7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
0x9e4a9c23cf874e59e5540b738b9a54761688f352, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0xf276827ab08587c95a7f32a1cbe7fd7b65b1f021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x068d34abaad66e91bd02efb90e780d9f459d52f0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0x4a6b1bb9a5de9733f2ebb197e40cd49b266f63a0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0x148b9a5e1efe7292c53b86dd85a39e8b49f51bff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xea84586739ed2a37adc18ffff2b2f7c0a1eef011, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0x568161f734abf64d5654c79ebeaf2548206efd12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xed5169a5f41d1a9a3fdad178da40299d35bec0c8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0xc36fb19a673f42cb773ea0d1275f1c7de5c9f9bd, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0xff2c13a2d71a4d3b70f4086dc17b4aa6c075efde, 0, 0, 0, 0, 0, 0, 0, 0, 1474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1474, 0, 1474
0x10756b4ab98d2fcf1b82558ae1a11da74e3a3fa5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0xdc51f77ffb876305c27e9686506ee39d0ae25c08, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0xbb8d2767a615dbce5df03a10da3a60bb38eb8692, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0x06b7956918e4c809f82c9e11268d72a0dd398a5f, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xeab7f651920626b0c539674329aa29564486dd6b, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
0xf69e9f5398fcb773a10a83dfdad84f75797856b1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x57fb3f4b027fbadbd8d20eb5e48feb1e2b02df30, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0x740c668829f9597a8422e913c8ddb97a047423bd, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
0xfe07dd03beeabc97858ce333eca59017d87418ce, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xb6029716c5a624f50ccc80c67755f8c54b9a1592, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0xe9b8cd7862dad2482644d2a02f8f568eaecfe733, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0x8077338c187a9edd65ec075aa34b1ad6b57ca05e, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0xc9547e10ee8f6d5eae15858d3be6dc4e02c92de5, 0, 0, 0, 0, 0, 0, 0, 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 0, 247
0xb74b5346cc0b7498c1c8a6120fb4352d4b49c81d, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x6dbd23f84fc7cc62a92a8b6a962b1a71cfc00918, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0x24f1295eb235b5293c3d5cb3732ff84af29f2cd8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x4c5fca544c212351ec3b10ee7885cf6ff39d05f6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x675ae49c0a270f5e19cdc139091f56215295b1ce, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0x72b6f706961098bf083db9234432d0561e017c2e, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0x1acb8695bdf591e8ccf2886f32287a15b65a87cf, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0x850cec90edca90981a3982bb6f06c16a59ab5f31, 0, 0, 0, 0, 0, 0, 0, 0, 85798, 0, 455, 0, 0, 0, 0, 0, 0, 0, 86253, 0, 86253
0x84ea0cb67fc0d42988174cb267e9f63b1badcc7d, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 12, 23
0x1b0fdd9a7de2d44323450038b11b29e241ff6ea6, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 124
0x06f522a84e0101545516b149ccc4e5561608da1d, 0, 0, 0, 0, 0, 0, 0, 0, 116621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116621, 0, 116621
0x466b32918a35d8c290793a99dd37b6e14bcf3e92, 0, 0, 0, 0, 0, 0, 0, 0, 1004579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1004579, 0, 1004579
0x19d3b40b3d5679019f606351c0e43c403bee62a6, 0, 0, 0, 0, 0, 0, 0, 0, 1017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1017, 0, 1017
0x6ad84f54ce50e8f4622b8c519d06e5ff7dc4e837, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0x0241862e677d8d8c4ce21ecf59a65a7ef8225629, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0x7fb970b21edab957ae9df0d475da6d26ea7354cd, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0xd5dcc8bca2b3bc4deae9ac012fc58e8ab5dcb29c, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5
0x1e18b8b6f27568023e0b577cbee1889391b2f444, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 98
0xe890bbb728df9c5c92818d3f0787704ba7710a87, 0, 0, 0, 0, 0, 0, 0, 0, 1364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1364, 0, 1364
0x32e2e9e1ea38b4ca9b4a38c9a44ea4a18fc9d676, 0, 0, 0, 0, 0, 0, 0, 0, 960145, 0, 0, 0, 0, 0, 1474, 0, 0, 0, 961619, 765010, 196609
0xc7ec028c706ec2fcfdcf66bba7e80ded634f6ca9, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 39
0xd5452f6d8bd097bba338a31ee238fd9c1216d08b, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 47
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1, 0, 0, 0, 0, 0, 0, 0, 0, 107602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107602, 0, 107602
0x79d1afc625a0b6b6944a49851f29e520a17c1331, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0x098ef34cc3085bc1936bfc459326570401240b1f, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0x35e3a5f9a59a441f5b87416ed68eb99753e59171, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0x9680f3957510cf85751a096c2194520c36a4a003, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 97
0xeeda7f71df5a589a9b8c5794aa3d28d66a4ee672, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6
0x59447eeeeafb509a5b37cc0a70e87d0370a13bf4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0xc329c67338a17741fe1f69982f97430271ea78c8, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 35
0x1a8028927383a0665b62b4aa6eefd5dd66cb5a38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0x66e678f79498d934f4d4bedee496adeb9b6b2c34, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6
0xde2ba000bc41193b53005b52b3a7ea7595e81475, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0xc42a8abebea0d36775f4d274e0cb87e160e02945, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9
0x8abded5ac7918dcc2718783e415e6d2ac4515b05, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0xa6390c7bc99a909faf919d4f6c4cd70d77431e08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xda436db56e7d5d7ceeb20003fc63acd4d8b465ba, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0x17aad2629209b9575227fb17e38c51dae17ef765, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0xcd3d3a5eb3a50157c05384d99dffdbba7317a96f, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0x3b11b48de7cf69b7c1f0465862a4f3dc725ed1ce, 0, 0, 0, 0, 0, 0, 0, 0, 3291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3291, 0, 3291
0xacfea5dd8fb15d893fef331391c8df21df719603, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3
0xd0fff3c7ce94ff0d6b6393255e44a1d3d3dae460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x9c6310c1f96f769b7eded764be114861083c1064, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 30
0x0d6e94d085a597f316be1833649e05a45103e873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x6d18de948ed04c2f05f89299b44b9ba1969df3ac, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0x5006ff54667c6bfc7873c0f54ec4b9c1a241c738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x8a3e8f983ee94626cb3e95683adf8b040e91d828, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
0x487d37eb22656b5a0d983f37f6cdd75a299d0a8f, 0, 0, 0, 0, 0, 0, 0, 0, 163855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163855, 163855, 0
0xefe258e7e68beff37b13524a3b4e1ead78e7b584, 0, 0, 0, 0, 0, 0, 0, 0, 12663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12663, 0, 12663
0xf62bdafc4cb3808346c5854c0fd129f2a22c02e0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 31
0x92616db33b534e8f2c5281396cb9c1dd88470365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xa1fd6676e6e404f6dc86e2947f2663bd6727c277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xb712714cf69ab69f94d50a7de6d4a18064ce71a4, 0, 0, 0, 0, 0, 0, 0, 0, 39128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39128, 0, 39128
0x2b840a936af74b20541aa3bd820bf488af1a6715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x3a68f546e9dfa7bfde624c456b25d44e0fbb9aef, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x919c43a3da9132afa3b965de7095eb1b1d765c97, 0, 0, 0, 0, 0, 0, 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 271, 0, 271
0x5ec8cd4881eba87279f5f243eb89ea9383e677c6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5
0xfdb852d5e2fa8b2ee8a7b92ad297820f04bb2960, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
0x89c8121115955831056958861c6800f0298b820a, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0x23e1984b39de147559829357fce054034c916675, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 26
0x473e90f95e7b41e268751f703fd8f532c473ee2f, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
0x274ddbcc68ea479d8b9d0bdf3159de04e42aee05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x75d2e2e7b9cd3dfe2b9f5afef99e66faf8c29024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x2dd3a97aee2c998ac123ff0f71773b7c5f02ca71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xd87375620f9cc2face22f82ef27b966adfcf7250, 0, 0, 0, 0, 0, 0, 0, 0, 3215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3215, 3102, 113
0xe83189c38595bb0e09bd88cf653bee5582752b75, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2
0x8b147c4db4e2616c0bacfb29f5c61589bc0de4dc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0xf6c5f62fecd5929937cce02bb7be026ada34008c, 0, 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 132, 57
0xaf8a08ddaedd2378b8075f8b90cee4b066ae0df7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4
0xae5465ac87224e20d73daf0b9aa7455148e0d81b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x25d7a2f917ef528cb74aeab5ae3fb51ddf123e72, 0, 0, 0, 0, 0, 0, 0, 0, 824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 824, 0, 824
0x3f45abc585cc33998ce1851b8da4e7d4f22ef83a, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x4e3436c1fa41e7285173e999cc6b300fd78643f0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0x596086451f1945988e26ba071d548a1657606b7a, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
